N M d gamma tmax seed FW_fin_energy FW_fin_opt_gap int_FW_path_energy shortest_path_energy frac_shortest_paths avg_traf_int_paths avg_len_int_paths time avg_len_shortest_path avg_traf_shortest_paths avg_traf_FW avg_traf_int_FW RGAP avg_degen_od_FW identifier num_start_end_pairs misall_traffic_1e-1 misall_traffic_1e-2 misall_traffic_1e-3 misall_traffic_1e-4 misall_traffic_1e-5 sup_paths_od_degen_rtol_1e-2 sup_paths_od_degen_rtol_1e-3 sup_paths_od_degen_rtol_1e-4 sup_paths_od_degen_rtol_1e-5 sup_paths_od_degen_rtol_1e-6 frac_integer_paths_tol_1e-02 frac_integer_paths_tol_1e-03 frac_integer_paths_tol_1e-04 frac_integer_paths_tol_1e-06 frac_integer_paths_tol_0e+00 frac_FW_flow_SP frac_sup_shortest_paths_tol_1e-2 frac_sup_shortest_paths_tol_1e-3 frac_sup_shortest_paths_tol_1e-4 frac_sup_shortest_paths_tol_1e-5 frac_sup_shortest_paths_tol_1e-6
32 371 3.0 2.0 20935 8 3.30081205105e+04 5.7889e-04 3.30610000000e+04 3.441500e+04 9.9461e-01 9.69253e-01 3.31806e+00 4.4528e+01 3.3127e+00 2.5604e+01 2.5639e+01 2.5646e+01 8.7690e-09 2.0000e+00 exp_highM_vartmax_final 303 0 0 0 6.583127131007209e-08 6.583127131007209e-08 1.2475247524752475 1.2244224422442245 1.221122112211221 1.221122112211221 1.2046204620462047 0.8706199460916442 0.8652291105121294 0.8652291105121294 0.8652291105121294 0.6145552560646901 9.95531e-01 0.9911991199119913 0.9911991199119913 0.9911991199119913 0.9911991199119913 0.9911991199119913
32 3 3.0 2.0 309207 10 5.66686609605e+00 3.7372e-07 9.00000000000e+00 9.000000e+00 1.0000e+00 5.91299e-01 3.00000e+00 3.2771e+01 3.0000e+00 1.8750e-01 2.6433e-01 1.8750e-01 3.2975e-08 2.0000e+00 exp_highM_vartmax_final 3 0 0 0 0 0 7.666666666666667 7.333333333333333 7.333333333333333 7.333333333333333 7.333333333333333 0.0 0.0 0.0 0.0 0.0 5.91299e-01 0.17845117845117844 0.18308080808080807 0.18308080808080807 0.18308080808080807 0.18308080808080807
32 35 3.0 2.0 102142 8 3.73040909389e+02 6.0631e-06 3.80000000000e+02 4.490000e+02 9.4286e-01 8.98099e-01 3.60000e+00 4.5888e+01 3.5143e+00 2.5625e+00 2.6430e+00 2.6250e+00 8.1265e-09 2.0000e+00 exp_highM_vartmax_final 35 0 0 0 0 0 1.9142857142857144 1.7714285714285714 1.7714285714285714 1.7714285714285714 1.7714285714285714 0.5142857142857142 0.5142857142857142 0.5142857142857142 0.5142857142857142 0.05714285714285714 9.27957e-01 0.780952380952381 0.8142857142857143 0.8142857142857143 0.8142857142857143 0.8142857142857143
32 1 3.0 2.0 393487 11 9.59577050457e-01 6.2723e-08 2.00000000000e+00 2.000000e+00 1.0000e+00 4.64829e-01 2.00000e+00 3.0420e+01 2.0000e+00 4.1667e-02 9.0577e-02 4.1667e-02 3.2683e-08 2.0000e+00 exp_highM_vartmax_final 1 0 0 0 0 0 25.0 23.0 23.0 23.0 23.0 0.0 0.0 0.0 0.0 0.0 4.64829e-01 0.04 0.043478260869565216 0.043478260869565216 0.043478260869565216 0.043478260869565216
32 35 3.0 2.0 102142 10 3.24186806366e+02 4.0706e-06 3.42000000000e+02 3.560000e+02 1.0000e+00 8.55509e-01 3.20000e+00 4.1386e+01 3.2000e+00 2.3333e+00 2.3677e+00 2.3333e+00 6.2782e-09 2.0000e+00 exp_highM_vartmax_final 35 0 0 0 0 0 1.542857142857143 1.5142857142857142 1.5142857142857142 1.5142857142857142 1.5142857142857142 0.6285714285714286 0.6285714285714286 0.6285714285714286 0.6285714285714286 0.14285714285714285 9.68446e-01 0.9361904761904761 0.9404761904761906 0.9404761904761906 0.9404761904761906 0.9404761904761906
32 19 3.0 2.0 144366 14 1.42197555458e+02 3.5635e-06 1.55000000000e+02 1.790000e+02 8.9474e-01 7.44800e-01 3.84211e+00 4.1499e+01 3.7368e+00 1.4792e+00 1.5615e+00 1.5208e+00 1.2530e-08 2.0000e+00 exp_highM_vartmax_final 19 0 0 0 0 0 2.6842105263157894 2.6842105263157894 2.6842105263157894 2.6842105263157894 2.6842105263157894 0.3157894736842105 0.3157894736842105 0.3157894736842105 0.2631578947368421 0.0 8.26469e-01 0.6552631578947368 0.6552631578947368 0.6552631578947368 0.6552631578947368 0.6552631578947368
32 6 3.0 2.0 245371 8 1.16018289901e+01 6.4545e-07 1.80000000000e+01 2.000000e+01 1.0000e+00 6.31068e-01 2.66667e+00 3.0639e+01 2.6667e+00 3.3333e-01 4.0441e-01 3.3333e-01 2.7817e-08 2.0000e+00 exp_highM_vartmax_final 6 0 0 0 0 0 3.5 3.5 3.5 3.5 3.5 0.0 0.0 0.0 0.0 0.0 7.36308e-01 0.4361111111111111 0.4361111111111111 0.4361111111111111 0.4361111111111111 0.4361111111111111
32 26 3.0 2.0 121455 18 1.93471962680e+02 3.7499e-06 2.03000000000e+02 2.220000e+02 8.8462e-01 8.83051e-01 3.34615e+00 4.0139e+01 3.2308e+00 1.7500e+00 1.8356e+00 1.8125e+00 9.6910e-09 2.0000e+00 exp_highM_vartmax_final 26 0 0 0 0 0 1.8846153846153846 1.8076923076923077 1.8076923076923077 1.8076923076923077 1.8076923076923077 0.6153846153846154 0.5384615384615384 0.5384615384615384 0.5384615384615384 0.11538461538461539 8.64485e-01 0.7820512820512822 0.7724358974358976 0.7724358974358976 0.7724358974358976 0.7724358974358976
32 4 3.0 2.0 283185 13 9.17229771988e+00 8.7880e-07 1.40000000000e+01 2.200000e+01 1.0000e+00 5.92913e-01 3.00000e+00 3.1617e+01 3.0000e+00 2.5000e-01 3.3377e-01 2.5000e-01 4.7905e-08 2.0000e+00 exp_highM_vartmax_final 4 0 0 0 0 0 11.75 8.5 8.5 8.5 8.5 0.0 0.0 0.0 0.0 0.0 6.01253e-01 0.21800595238095238 0.23333333333333334 0.23333333333333334 0.23333333333333334 0.23333333333333334
32 4 3.0 2.0 283185 10 9.99827703744e+00 3.5538e-07 1.60000000000e+01 1.900000e+01 7.5000e-01 5.71059e-01 3.50000e+00 3.4698e+01 3.2500e+00 2.7083e-01 3.6652e-01 2.9167e-01 1.7772e-08 2.0000e+00 exp_highM_vartmax_final 4 0 0 0 0 0 7.0 5.75 5.75 5.75 5.75 0.0 0.0 0.0 0.0 0.0 5.55617e-01 0.19631410256410253 0.22738095238095238 0.22738095238095238 0.22738095238095238 0.22738095238095238
32 371 3.0 2.0 20935 2 3.91501463899e+04 8.3690e-04 3.93230000000e+04 4.064900e+04 9.9461e-01 9.57078e-01 3.50135e+00 4.7883e+01 3.4960e+00 2.7021e+01 2.7080e+01 2.7062e+01 1.0688e-08 2.0000e+00 exp_highM_vartmax_final 304 0 0 0 0 0 1.1973684210526316 1.1907894736842106 1.1907894736842106 1.1907894736842106 1.1907894736842106 0.876010781671159 0.8679245283018868 0.8679245283018868 0.8679245283018868 0.522911051212938 9.92338e-01 0.9884868421052632 0.9884868421052632 0.9884868421052632 0.9884868421052632 0.9884868421052632
32 8 3.0 2.0 218567 16 2.31347047723e+01 7.1368e-07 3.00000000000e+01 3.100000e+01 8.7500e-01 7.17066e-01 3.00000e+00 3.2858e+01 2.8750e+00 4.7917e-01 5.8150e-01 5.0000e-01 1.5425e-08 2.0000e+00 exp_highM_vartmax_final 8 0 0 0 0 0 3.5 3.5 3.5 3.5 3.375 0.25 0.25 0.25 0.25 0.0 7.39637e-01 0.47827380952380955 0.47827380952380955 0.47827380952380955 0.47827380952380955 0.48869047619047623
32 8 3.0 2.0 218567 13 2.48823394606e+01 9.6153e-07 3.10000000000e+01 4.500000e+01 7.5000e-01 6.18400e-01 3.62500e+00 3.2991e+01 3.3750e+00 5.6250e-01 6.3687e-01 6.0417e-01 1.9322e-08 2.0000e+00 exp_highM_vartmax_final 8 0 0 0 0 0 3.875 3.625 3.625 3.625 3.625 0.125 0.125 0.125 0.125 0.0 7.08175e-01 0.48273809523809524 0.4898809523809524 0.4898809523809524 0.4898809523809524 0.4898809523809524
32 114 3.0 2.0 47874 5 2.98673586232e+03 2.9848e-05 2.99800000000e+03 3.295000e+03 9.5614e-01 9.63637e-01 3.21053e+00 4.6200e+01 3.1667e+00 7.5208e+00 7.6236e+00 7.6250e+00 4.9968e-09 2.0000e+00 exp_highM_vartmax_final 109 0 0 0 7.849875229334937e-08 7.849875229334937e-08 1.311926605504587 1.2844036697247707 1.2660550458715596 1.2660550458715596 1.2477064220183487 0.7894736842105263 0.7894736842105263 0.7894736842105263 0.7894736842105263 0.3684210526315789 9.57727e-01 0.9357798165137615 0.9426605504587156 0.9357798165137615 0.9357798165137615 0.9357798165137615
32 19 3.0 2.0 144366 13 1.17281126750e+02 2.0663e-06 1.29000000000e+02 1.540000e+02 9.4737e-01 7.63427e-01 3.42105e+00 3.4423e+01 3.3684e+00 1.3333e+00 1.4026e+00 1.3542e+00 8.8092e-09 2.0000e+00 exp_highM_vartmax_final 18 0 0 0 0 0 2.388888888888889 2.388888888888889 2.2777777777777777 2.2777777777777777 2.1666666666666665 0.3684210526315789 0.3684210526315789 0.3684210526315789 0.3684210526315789 0.15789473684210525 8.56884e-01 0.6888888888888889 0.6888888888888889 0.7222222222222222 0.7222222222222222 0.7453703703703703
32 7 3.0 2.0 230955 1 2.84421677206e+01 1.6305e-06 3.60000000000e+01 4.200000e+01 1.0000e+00 6.54612e-01 4.28571e+00 3.7542e+01 4.2857e+00 6.2500e-01 6.8348e-01 6.2500e-01 2.8664e-08 2.0000e+00 exp_highM_vartmax_final 7 0 0 0 0 0 4.571428571428571 4.0 4.0 4.0 4.0 0.0 0.0 0.0 0.0 0.0 7.53050e-01 0.38571428571428573 0.38571428571428573 0.38571428571428573 0.38571428571428573 0.38571428571428573
32 114 3.0 2.0 47874 16 3.23560018951e+03 2.6970e-05 3.24800000000e+03 3.611000e+03 9.7368e-01 9.59117e-01 3.26316e+00 4.5476e+01 3.2368e+00 7.6875e+00 7.7959e+00 7.7500e+00 4.1677e-09 2.0000e+00 exp_highM_vartmax_final 105 0 0 0 0 0 1.2380952380952381 1.2 1.2 1.2 1.2 0.8333333333333334 0.8333333333333334 0.8333333333333334 0.8333333333333334 0.32456140350877194 9.58152e-01 0.9365079365079365 0.9380952380952381 0.9380952380952381 0.9380952380952381 0.9380952380952381
32 11 3.0 2.0 189753 12 5.42761887403e+01 1.6078e-06 6.80000000000e+01 7.500000e+01 9.0909e-01 6.79822e-01 3.81818e+00 3.8029e+01 3.7273e+00 8.5417e-01 9.7436e-01 8.7500e-01 1.4811e-08 2.0000e+00 exp_highM_vartmax_final 11 0 0 0 0 0 3.5454545454545454 3.1818181818181817 3.090909090909091 3.090909090909091 3.090909090909091 0.0 0.0 0.0 0.0 0.0 7.24798e-01 0.4439393939393939 0.47121212121212125 0.4848484848484848 0.4848484848484848 0.4848484848484848
32 114 3.0 2.0 47874 9 2.94316606806e+03 5.2984e-05 2.99300000000e+03 3.121000e+03 1.0000e+00 9.27845e-01 3.14912e+00 4.6001e+01 3.1491e+00 7.4792e+00 7.4924e+00 7.4792e+00 9.0012e-09 2.0000e+00 exp_highM_vartmax_final 110 0 0 0 0 0 1.3818181818181818 1.3545454545454545 1.3545454545454545 1.3545454545454545 1.3545454545454545 0.7894736842105263 0.7894736842105263 0.7894736842105263 0.7894736842105263 0.5 9.94414e-01 0.9716666666666666 0.9762121212121212 0.9762121212121212 0.9762121212121212 0.9762121212121212
32 35 3.0 2.0 102142 2 4.15211951657e+02 6.6084e-06 4.33000000000e+02 4.870000e+02 8.8571e-01 7.90689e-01 3.57143e+00 4.2753e+01 3.4571e+00 2.5208e+00 2.6426e+00 2.6042e+00 7.9579e-09 2.0000e+00 exp_highM_vartmax_final 34 0 0 0 0 0 2.5294117647058822 2.411764705882353 2.411764705882353 2.411764705882353 2.411764705882353 0.4 0.4 0.4 0.4 0.17142857142857143 8.51281e-01 0.7349547511312217 0.7354449472096531 0.7354449472096531 0.7354449472096531 0.7354449472096531
32 276 3.0 2.0 25867 19 2.10126603907e+04 7.1376e-04 2.12510000000e+04 2.213000e+04 9.8913e-01 9.24618e-01 3.47464e+00 4.4447e+01 3.4638e+00 1.9917e+01 1.9988e+01 1.9979e+01 1.6984e-08 2.0000e+00 exp_highM_vartmax_final 244 0 0 0 0 0 1.4180327868852458 1.3278688524590163 1.3278688524590163 1.3278688524590163 1.3114754098360655 0.7789855072463768 0.7753623188405797 0.7753623188405797 0.7753623188405797 0.40942028985507245 9.87566e-01 0.9829234972677596 0.9849726775956285 0.9849726775956285 0.9849726775956285 0.9849726775956285
32 35 3.0 2.0 102142 19 4.26199846374e+02 8.0621e-06 4.42000000000e+02 5.240000e+02 9.4286e-01 8.65732e-01 3.54286e+00 4.2909e+01 3.4857e+00 2.5417e+00 2.6549e+00 2.5833e+00 9.4581e-09 2.0000e+00 exp_highM_vartmax_final 35 0 0 0 0 0 2.0285714285714285 1.8285714285714285 1.8285714285714285 1.8285714285714285 1.8285714285714285 0.5142857142857142 0.5142857142857142 0.5142857142857142 0.5142857142857142 0.08571428571428572 8.93580e-01 0.8010204081632654 0.8323809523809524 0.8323809523809524 0.8323809523809524 0.8323809523809524
32 901 3.0 2.0 10985 5 1.85999487959e+05 4.9306e-03 1.86096000000e+05 1.938920e+05 9.8668e-01 9.76311e-01 3.25194e+00 5.0385e+01 3.2386e+00 6.0792e+01 6.1040e+01 6.1042e+01 1.3254e-08 2.0000e+00 exp_highM_vartmax_final 611 0 0 0 5.12747185081809e-06 5.12747185081809e-06 1.1963993453355155 1.1685761047463175 1.1522094926350246 1.1522094926350246 1.1472995090016367 0.9167591564927858 0.9134295227524972 0.9134295227524972 0.9123196448390677 0.6648168701442841 9.86755e-01 0.9899618112384068 0.9899618112384068 0.9899618112384068 0.9899618112384068 0.9899618112384068
32 4 3.0 2.0 283185 19 9.82691835702e+00 5.0647e-07 1.80000000000e+01 1.800000e+01 1.0000e+00 4.98494e-01 3.50000e+00 2.8680e+01 3.5000e+00 2.9167e-01 3.8227e-01 2.9167e-01 2.5769e-08 2.0000e+00 exp_highM_vartmax_final 4 0 0 0 0 0 6.5 6.5 6.5 6.5 6.25 0.0 0.0 0.0 0.0 0.0 5.99585e-01 0.25396825396825395 0.25396825396825395 0.25396825396825395 0.25396825396825395 0.2718253968253968
32 3 3.0 2.0 309207 6 3.16132104372e+00 1.8363e-07 6.00000000000e+00 6.000000e+00 1.0000e+00 5.49950e-01 2.00000e+00 3.0023e+01 2.0000e+00 1.2500e-01 1.8295e-01 1.2500e-01 2.9044e-08 2.0000e+00 exp_highM_vartmax_final 3 0 0 0 0 0 8.0 7.333333333333333 7.333333333333333 7.333333333333333 7.333333333333333 0.0 0.0 0.0 0.0 0.0 5.49950e-01 0.17841880341880342 0.18308080808080807 0.18308080808080807 0.18308080808080807 0.18308080808080807
32 1211 3.0 2.0 10000 5 3.32356680858e+05 1.4502e-02 3.32474000000e+05 3.441010e+05 9.8761e-01 9.78973e-01 3.23204e+00 5.1553e+01 3.2197e+00 8.1229e+01 8.1527e+01 8.1542e+01 2.1817e-08 2.0000e+00 exp_highM_vartmax_final 719 0 0 0 0 0 1.1988873435326843 1.148817802503477 1.1460361613351877 1.1460361613351877 1.144645340751043 0.9273327828241124 0.9273327828241124 0.9273327828241124 0.9273327828241124 0.7357555739058629 9.88199e-01 0.9903569772832639 0.9903569772832639 0.9903569772832639 0.9903569772832639 0.9903569772832639
32 19 3.0 2.0 144366 16 1.18043358970e+02 3.6346e-06 1.37000000000e+02 1.600000e+02 8.4211e-01 7.82707e-01 3.42105e+00 3.7276e+01 3.1579e+00 1.2500e+00 1.3861e+00 1.3542e+00 1.5395e-08 2.0000e+00 exp_highM_vartmax_final 19 0 0 0 0 0 2.0526315789473686 1.8421052631578947 1.8421052631578947 1.8421052631578947 1.8421052631578947 0.3157894736842105 0.3157894736842105 0.3157894736842105 0.3157894736842105 0.10526315789473684 7.71652e-01 0.6491228070175439 0.6710526315789473 0.6710526315789473 0.6710526315789473 0.6710526315789473
32 205 3.0 2.0 31917 4 1.11900118306e+04 3.6267e-04 1.12880000000e+04 1.174500e+04 9.9512e-01 9.26955e-01 3.43415e+00 5.2668e+01 3.4293e+00 1.4646e+01 1.4716e+01 1.4667e+01 1.6205e-08 2.0000e+00 exp_highM_vartmax_final 188 0 0 0 0 0 1.3563829787234043 1.3351063829787233 1.3297872340425532 1.3297872340425532 1.3191489361702127 0.7804878048780488 0.7804878048780488 0.7804878048780488 0.7804878048780488 0.34146341463414637 9.83645e-01 0.9796099290780143 0.9796099290780143 0.9822695035460994 0.9822695035460994 0.9822695035460994
32 14 3.0 2.0 168967 0 5.92062298606e+01 2.2554e-06 7.30000000000e+01 8.200000e+01 7.8571e-01 7.69028e-01 3.35714e+00 3.0593e+01 3.1429e+00 9.1667e-01 9.9554e-01 9.7917e-01 1.9047e-08 2.0000e+00 exp_highM_vartmax_final 14 0 0 0 0 0 2.357142857142857 2.357142857142857 2.357142857142857 2.357142857142857 2.357142857142857 0.42857142857142855 0.42857142857142855 0.42857142857142855 0.42857142857142855 0.0 7.56125e-01 0.6547619047619048 0.6547619047619048 0.6547619047619048 0.6547619047619048 0.6547619047619048
32 276 3.0 2.0 25867 8 1.84795215006e+04 3.9882e-04 1.85150000000e+04 1.931100e+04 1.0000e+00 9.68836e-01 3.32246e+00 4.9512e+01 3.3225e+00 1.9104e+01 1.9110e+01 1.9104e+01 1.0791e-08 2.0000e+00 exp_highM_vartmax_final 238 0 0 0 0 0 1.2478991596638656 1.180672268907563 1.1764705882352942 1.1764705882352942 1.1764705882352942 0.8840579710144928 0.8840579710144928 0.8840579710144928 0.8840579710144928 0.5289855072463768 9.99008e-01 0.9943977591036414 0.9943977591036414 0.9943977591036414 0.9943977591036414 0.9943977591036414
32 11 3.0 2.0 189753 14 6.43355666473e+01 1.1715e-06 7.90000000000e+01 8.800000e+01 9.0909e-01 6.00977e-01 4.27273e+00 3.8010e+01 4.1818e+00 9.5833e-01 1.0360e+00 9.7917e-01 9.1047e-09 2.0000e+00 exp_highM_vartmax_final 11 0 0 0 0 0 3.727272727272727 3.727272727272727 3.727272727272727 3.727272727272727 3.727272727272727 0.09090909090909091 0.09090909090909091 0.09090909090909091 0.09090909090909091 0.0 7.22668e-01 0.5568181818181818 0.5568181818181818 0.5568181818181818 0.5568181818181818 0.5568181818181818
32 276 3.0 2.0 25867 15 1.84264748451e+04 9.6383e-05 1.84320000000e+04 1.943200e+04 9.8551e-01 9.86395e-01 3.25362e+00 5.0024e+01 3.2391e+00 1.8625e+01 1.8737e+01 1.8708e+01 2.6153e-09 2.0000e+00 exp_highM_vartmax_final 243 0 0 0 0 0 1.1111111111111112 1.0905349794238683 1.0781893004115226 1.0781893004115226 1.0658436213991769 0.9384057971014492 0.9384057971014492 0.9384057971014492 0.9384057971014492 0.5362318840579711 9.80560e-01 0.9705075445816186 0.9705075445816186 0.9705075445816186 0.9705075445816186 0.9753086419753086
32 114 3.0 2.0 47874 7 3.40872365753e+03 7.1794e-05 3.45700000000e+03 3.673000e+03 1.0000e+00 8.97811e-01 3.37719e+00 4.9591e+01 3.3772e+00 8.0208e+00 8.0416e+00 8.0208e+00 1.0531e-08 2.0000e+00 exp_highM_vartmax_final 109 0 0 0 0 0 1.724770642201835 1.688073394495413 1.688073394495413 1.688073394495413 1.688073394495413 0.6578947368421053 0.6140350877192983 0.6140350877192983 0.6140350877192983 0.2807017543859649 9.91262e-01 0.9144240570846075 0.9213047910295616 0.9213047910295616 0.9213047910295616 0.9213047910295616
32 499 3.0 2.0 16903 14 7.16471897341e+04 2.1776e-03 7.19030000000e+04 7.654100e+04 9.9198e-01 9.52267e-01 3.44890e+00 5.4140e+01 3.4409e+00 3.5771e+01 3.5892e+01 3.5854e+01 1.5197e-08 2.0000e+00 exp_highM_vartmax_final 391 0 0 0 5.321345210499193e-06 5.321345210499193e-06 1.258312020460358 1.2327365728900255 1.2173913043478262 1.2173913043478262 1.2097186700767264 0.8717434869739479 0.8657314629258517 0.8657314629258517 0.8637274549098196 0.5470941883767535 9.88326e-01 0.9823103154305202 0.98614663256607 0.98614663256607 0.98614663256607 0.98614663256607
32 14 3.0 2.0 168967 8 7.03955124312e+01 2.7723e-06 8.30000000000e+01 9.200000e+01 9.2857e-01 7.37319e-01 3.64286e+00 3.2512e+01 3.5714e+00 1.0417e+00 1.1297e+00 1.0625e+00 1.9691e-08 2.0000e+00 exp_highM_vartmax_final 14 0 0 0 0 0 2.642857142857143 2.642857142857143 2.5714285714285716 2.5714285714285716 2.4285714285714284 0.2857142857142857 0.21428571428571427 0.21428571428571427 0.21428571428571427 0.0 8.37513e-01 0.6726190476190476 0.6726190476190476 0.6749999999999999 0.6749999999999999 0.6928571428571428
32 1 3.0 2.0 393487 13 1.14537310423e+00 1.4181e-07 3.00000000000e+00 3.000000e+00 1.0000e+00 2.60901e-01 3.00000e+00 3.2570e+01 3.0000e+00 6.2500e-02 1.1069e-01 6.2500e-02 6.1905e-08 2.0000e+00 exp_highM_vartmax_final 1 0 0 0 0 0 39.0 25.0 25.0 25.0 21.0 0.0 0.0 0.0 0.0 0.0 2.60901e-01 0.02564102564102564 0.04 0.04 0.04 0.047619047619047616
32 901 3.0 2.0 10985 14 2.41624877093e+05 1.0426e-02 2.41826000000e+05 2.545680e+05 9.8002e-01 9.56625e-01 3.50499e+00 5.4238e+01 3.4850e+00 6.5417e+01 6.5818e+01 6.5792e+01 2.1574e-08 2.0000e+00 exp_highM_vartmax_final 600 0 0 0 0 0.06827124615526198 1.2983333333333333 1.2866666666666666 1.2866666666666666 1.2816666666666667 1.2483333333333333 0.8668146503884573 0.8645948945615982 0.8568257491675916 0.8568257491675916 0.58157602663707 9.78642e-01 0.9783333333333334 0.9745833333333334 0.9745833333333334 0.9745833333333334 0.9748611111111113
32 4 3.0 2.0 283185 3 8.71444457887e+00 3.4535e-07 1.30000000000e+01 1.300000e+01 1.0000e+00 5.72908e-01 3.25000e+00 3.3001e+01 3.2500e+00 2.7083e-01 3.2861e-01 2.7083e-01 1.9815e-08 2.0000e+00 exp_highM_vartmax_final 4 0 0 0 0 0 10.0 8.5 8.5 8.5 8.5 0.0 0.0 0.0 0.0 0.0 7.58490e-01 0.30092592592592593 0.30357142857142855 0.30357142857142855 0.30357142857142855 0.30357142857142855
32 63 3.0 2.0 70890 15 1.00015376659e+03 1.8936e-05 1.01500000000e+03 1.059000e+03 9.3651e-01 9.10247e-01 3.22222e+00 4.0414e+01 3.1587e+00 4.1458e+00 4.2609e+00 4.2292e+00 9.4663e-09 2.0000e+00 exp_highM_vartmax_final 61 0 0 0 0 0 1.6557377049180328 1.4918032786885247 1.4918032786885247 1.4918032786885247 1.4918032786885247 0.6825396825396826 0.6825396825396826 0.6825396825396826 0.6825396825396826 0.36507936507936506 9.20926e-01 0.8176229508196722 0.8486338797814209 0.8486338797814209 0.8486338797814209 0.8486338797814209
32 1 3.0 2.0 393487 9 1.52658466648e+00 1.7864e-07 6.00000000000e+00 6.000000e+00 1.0000e+00 1.20023e-01 6.00000e+00 3.3624e+01 6.0000e+00 1.2500e-01 1.4632e-01 1.2500e-01 5.8511e-08 2.0000e+00 exp_highM_vartmax_final 1 0 0 0 0 0 31.0 27.0 27.0 27.0 27.0 0.0 0.0 0.0 0.0 0.0 4.24134e-01 0.12903225806451613 0.14814814814814814 0.14814814814814814 0.14814814814814814 0.14814814814814814
32 114 3.0 2.0 47874 14 4.21493198754e+03 4.4543e-05 4.24100000000e+03 4.773000e+03 9.6491e-01 9.38776e-01 3.62281e+00 5.1595e+01 3.5877e+00 8.5208e+00 8.6242e+00 8.6042e+00 5.2840e-09 2.0000e+00 exp_highM_vartmax_final 109 0 0 0 0 0 1.4311926605504588 1.3669724770642202 1.3669724770642202 1.3669724770642202 1.3669724770642202 0.7807017543859649 0.7631578947368421 0.7631578947368421 0.7631578947368421 0.2894736842105263 9.56469e-01 0.9231979030144167 0.9293141109654872 0.9293141109654872 0.9293141109654872 0.9293141109654872
32 35 3.0 2.0 102142 18 3.20049746096e+02 3.7461e-06 3.34000000000e+02 3.530000e+02 9.7143e-01 8.92667e-01 3.25714e+00 4.0855e+01 3.2286e+00 2.3542e+00 2.4185e+00 2.3750e+00 5.8523e-09 2.0000e+00 exp_highM_vartmax_final 35 0 0 0 0 0 1.457142857142857 1.4285714285714286 1.4285714285714286 1.4285714285714286 1.4285714285714286 0.6857142857142857 0.6857142857142857 0.6857142857142857 0.6857142857142857 0.17142857142857143 9.16650e-01 0.8666666666666666 0.8761904761904761 0.8761904761904761 0.8761904761904761 0.8761904761904761
32 85 3.0 2.0 58290 13 1.71081760176e+03 5.6295e-05 1.74800000000e+03 1.977000e+03 9.8824e-01 8.93121e-01 3.15294e+00 4.4188e+01 3.1412e+00 5.5625e+00 5.6546e+00 5.5833e+00 1.6453e-08 2.0000e+00 exp_highM_vartmax_final 80 0 0 0 0 0 1.725 1.675 1.675 1.675 1.6625 0.6235294117647059 0.6235294117647059 0.611764705882353 0.611764705882353 0.3058823529411765 9.48757e-01 0.8535714285714284 0.8627380952380952 0.8627380952380952 0.8627380952380952 0.8616964285714286
32 35 3.0 2.0 102142 14 4.13435848156e+02 6.6858e-06 4.36000000000e+02 4.940000e+02 1.0000e+00 8.26414e-01 3.65714e+00 4.1489e+01 3.6571e+00 2.6667e+00 2.7303e+00 2.6667e+00 8.0857e-09 2.0000e+00 exp_highM_vartmax_final 34 0 0 0 0 0 2.264705882352941 2.0294117647058822 2.0294117647058822 2.0294117647058822 2.0294117647058822 0.5142857142857142 0.5142857142857142 0.5142857142857142 0.5142857142857142 0.05714285714285714 9.19080e-01 0.7995098039215687 0.8181372549019608 0.8181372549019608 0.8181372549019608 0.8181372549019608
32 3 3.0 2.0 309207 7 4.43243065540e+00 2.8603e-07 8.00000000000e+00 8.000000e+00 1.0000e+00 5.76816e-01 2.66667e+00 2.9743e+01 2.6667e+00 1.6667e-01 2.1714e-01 1.6667e-01 3.2266e-08 2.0000e+00 exp_highM_vartmax_final 3 0 0 0 0 0 7.666666666666667 7.666666666666667 7.666666666666667 7.666666666666667 7.666666666666667 0.0 0.0 0.0 0.0 0.0 7.07009e-01 0.20634920634920637 0.20634920634920637 0.20634920634920637 0.20634920634920637 0.20634920634920637
32 47 3.0 2.0 85339 12 6.40192244137e+02 9.6677e-06 6.58000000000e+02 7.140000e+02 9.7872e-01 8.99572e-01 3.44681e+00 4.1537e+01 3.4043e+00 3.3333e+00 3.4078e+00 3.3750e+00 7.5506e-09 2.0000e+00 exp_highM_vartmax_final 47 0 0 0 0 0 1.5106382978723405 1.4680851063829787 1.4680851063829787 1.4680851063829787 1.4680851063829787 0.6170212765957447 0.6170212765957447 0.6170212765957447 0.6170212765957447 0.2978723404255319 9.49278e-01 0.9078014184397164 0.9148936170212766 0.9148936170212766 0.9148936170212766 0.9148936170212766
32 153 3.0 2.0 39136 14 7.71389955370e+03 1.9884e-04 7.75600000000e+03 8.596000e+03 9.6078e-01 9.41322e-01 3.68627e+00 5.9365e+01 3.6471e+00 1.1625e+01 1.1749e+01 1.1750e+01 1.2888e-08 2.0000e+00 exp_highM_vartmax_final 143 0 0 0 0 0 1.3076923076923077 1.2307692307692308 1.2307692307692308 1.2307692307692308 1.2307692307692308 0.8366013071895425 0.8366013071895425 0.8366013071895425 0.8366013071895425 0.30718954248366015 9.61176e-01 0.941142191142191 0.9522144522144523 0.9522144522144523 0.9522144522144523 0.9522144522144523
